Price,Date,Close
Ticker,,AMZN
0,2010-01-04 00:00:00+00:00,6.695000171661377
1,2010-01-05 00:00:00+00:00,6.734499931335449
2,2010-01-06 00:00:00+00:00,6.612500190734863
3,2010-01-07 00:00:00+00:00,6.5
4,2010-01-08 00:00:00+00:00,6.676000118255615
5,2010-01-11 00:00:00+00:00,6.515500068664551
6,2010-01-12 00:00:00+00:00,6.367499828338623
7,2010-01-13 00:00:00+00:00,6.45550012588501
8,2010-01-14 00:00:00+00:00,6.367499828338623
9,2010-01-15 00:00:00+00:00,6.35699987411499
10,2010-01-19 00:00:00+00:00,6.380499839782715
11,2010-01-20 00:00:00+00:00,6.289000034332275
12,2010-01-21 00:00:00+00:00,6.330999851226807
13,2010-01-22 00:00:00+00:00,6.071499824523926
14,2010-01-25 00:00:00+00:00,6.015500068664551
15,2010-01-26 00:00:00+00:00,5.973999977111816
16,2010-01-27 00:00:00+00:00,6.137499809265137
17,2010-01-28 00:00:00+00:00,6.301499843597412
18,2010-01-29 00:00:00+00:00,6.270500183105469
19,2010-02-01 00:00:00+00:00,5.94350004196167
20,2010-02-02 00:00:00+00:00,5.906000137329102
21,2010-02-03 00:00:00+00:00,5.954999923706055
22,2010-02-04 00:00:00+00:00,5.796999931335449
23,2010-02-05 00:00:00+00:00,5.869500160217285
24,2010-02-08 00:00:00+00:00,5.8414998054504395
25,2010-02-09 00:00:00+00:00,5.901500225067139
26,2010-02-10 00:00:00+00:00,5.868000030517578
27,2010-02-11 00:00:00+00:00,6.004499912261963
28,2010-02-12 00:00:00+00:00,5.982999801635742
29,2010-02-16 00:00:00+00:00,5.876500129699707
30,2010-02-17 00:00:00+00:00,5.815499782562256
31,2010-02-18 00:00:00+00:00,5.9039998054504395
32,2010-02-19 00:00:00+00:00,5.875999927520752
33,2010-02-22 00:00:00+00:00,5.9004998207092285
34,2010-02-23 00:00:00+00:00,5.861999988555908
35,2010-02-24 00:00:00+00:00,5.986000061035156
36,2010-02-25 00:00:00+00:00,5.909999847412109
37,2010-02-26 00:00:00+00:00,5.920000076293945
38,2010-03-01 00:00:00+00:00,6.2270002365112305
39,2010-03-02 00:00:00+00:00,6.276500225067139
40,2010-03-03 00:00:00+00:00,6.29449987411499
41,2010-03-04 00:00:00+00:00,6.426499843597412
42,2010-03-05 00:00:00+00:00,6.445499897003174
43,2010-03-08 00:00:00+00:00,6.505499839782715
44,2010-03-09 00:00:00+00:00,6.440999984741211
45,2010-03-10 00:00:00+00:00,6.5254998207092285
46,2010-03-11 00:00:00+00:00,6.678999900817871
47,2010-03-12 00:00:00+00:00,6.591000080108643
48,2010-03-15 00:00:00+00:00,6.55649995803833
49,2010-03-16 00:00:00+00:00,6.5894999504089355
50,2010-03-17 00:00:00+00:00,6.566999912261963
51,2010-03-18 00:00:00+00:00,6.638000011444092
52,2010-03-19 00:00:00+00:00,6.517499923706055
53,2010-03-22 00:00:00+00:00,6.523499965667725
54,2010-03-23 00:00:00+00:00,6.4629998207092285
55,2010-03-24 00:00:00+00:00,6.4019999504089355
56,2010-03-25 00:00:00+00:00,6.736499786376953
57,2010-03-26 00:00:00+00:00,6.752999782562256
58,2010-03-29 00:00:00+00:00,6.75600004196167
59,2010-03-30 00:00:00+00:00,6.828999996185303
60,2010-03-31 00:00:00+00:00,6.78849983215332
61,2010-04-01 00:00:00+00:00,6.5904998779296875
62,2010-04-05 00:00:00+00:00,6.57450008392334
63,2010-04-06 00:00:00+00:00,6.7779998779296875
64,2010-04-07 00:00:00+00:00,6.743500232696533
65,2010-04-08 00:00:00+00:00,7.047999858856201
66,2010-04-09 00:00:00+00:00,7.002999782562256
67,2010-04-12 00:00:00+00:00,7.059999942779541
68,2010-04-13 00:00:00+00:00,7.007999897003174
69,2010-04-14 00:00:00+00:00,7.214000225067139
70,2010-04-15 00:00:00+00:00,7.290999889373779
71,2010-04-16 00:00:00+00:00,7.108500003814697
72,2010-04-19 00:00:00+00:00,7.121500015258789
73,2010-04-20 00:00:00+00:00,7.210000038146973
74,2010-04-21 00:00:00+00:00,7.321499824523926
75,2010-04-22 00:00:00+00:00,7.504499912261963
76,2010-04-23 00:00:00+00:00,7.18149995803833
77,2010-04-26 00:00:00+00:00,7.355500221252441
78,2010-04-27 00:00:00+00:00,7.10099983215332
79,2010-04-28 00:00:00+00:00,6.96750020980835
80,2010-04-29 00:00:00+00:00,7.08650016784668
81,2010-04-30 00:00:00+00:00,6.855000019073486
82,2010-05-03 00:00:00+00:00,6.874499797821045
83,2010-05-04 00:00:00+00:00,6.491499900817871
84,2010-05-05 00:00:00+00:00,6.546500205993652
85,2010-05-06 00:00:00+00:00,6.435500144958496
86,2010-05-07 00:00:00+00:00,6.249000072479248
87,2010-05-10 00:00:00+00:00,6.564499855041504
88,2010-05-11 00:00:00+00:00,6.5229997634887695
89,2010-05-12 00:00:00+00:00,6.69350004196167
90,2010-05-13 00:00:00+00:00,6.573500156402588
91,2010-05-14 00:00:00+00:00,6.426499843597412
92,2010-05-17 00:00:00+00:00,6.445499897003174
93,2010-05-18 00:00:00+00:00,6.314000129699707
94,2010-05-19 00:00:00+00:00,6.229499816894531
95,2010-05-20 00:00:00+00:00,5.985499858856201
96,2010-05-21 00:00:00+00:00,6.136000156402588
97,2010-05-24 00:00:00+00:00,6.105999946594238
98,2010-05-25 00:00:00+00:00,6.243000030517578
99,2010-05-26 00:00:00+00:00,6.1605000495910645
100,2010-05-27 00:00:00+00:00,6.335000038146973
101,2010-05-28 00:00:00+00:00,6.2729997634887695
102,2010-06-01 00:00:00+00:00,6.1620001792907715
103,2010-06-02 00:00:00+00:00,6.315499782562256
104,2010-06-03 00:00:00+00:00,6.438000202178955
105,2010-06-04 00:00:00+00:00,6.138500213623047
106,2010-06-07 00:00:00+00:00,6.100500106811523
107,2010-06-08 00:00:00+00:00,5.941999912261963
108,2010-06-09 00:00:00+00:00,5.895500183105469
109,2010-06-10 00:00:00+00:00,6.1605000495910645
110,2010-06-11 00:00:00+00:00,6.151500225067139
111,2010-06-14 00:00:00+00:00,6.191500186920166
112,2010-06-15 00:00:00+00:00,6.3420000076293945
113,2010-06-16 00:00:00+00:00,6.34499979019165
114,2010-06-17 00:00:00+00:00,6.29449987411499
115,2010-06-18 00:00:00+00:00,6.291500091552734
116,2010-06-21 00:00:00+00:00,6.127500057220459
117,2010-06-22 00:00:00+00:00,6.115499973297119
118,2010-06-23 00:00:00+00:00,6.072500228881836
119,2010-06-24 00:00:00+00:00,5.916500091552734
120,2010-06-25 00:00:00+00:00,6.050000190734863
121,2010-06-28 00:00:00+00:00,5.889999866485596
122,2010-06-29 00:00:00+00:00,5.430500030517578
123,2010-06-30 00:00:00+00:00,5.4629998207092285
124,2010-07-01 00:00:00+00:00,5.547999858856201
125,2010-07-02 00:00:00+00:00,5.456999778747559
126,2010-07-06 00:00:00+00:00,5.502999782562256
127,2010-07-07 00:00:00+00:00,5.671500205993652
128,2010-07-08 00:00:00+00:00,5.810999870300293
129,2010-07-09 00:00:00+00:00,5.86299991607666
130,2010-07-12 00:00:00+00:00,5.975500106811523
131,2010-07-13 00:00:00+00:00,6.182499885559082
132,2010-07-14 00:00:00+00:00,6.164999961853027
133,2010-07-15 00:00:00+00:00,6.103000164031982
134,2010-07-16 00:00:00+00:00,5.924499988555908
135,2010-07-19 00:00:00+00:00,5.997000217437744
136,2010-07-20 00:00:00+00:00,6.005000114440918
137,2010-07-21 00:00:00+00:00,5.871500015258789
138,2010-07-22 00:00:00+00:00,6.003499984741211
139,2010-07-23 00:00:00+00:00,5.94350004196167
140,2010-07-26 00:00:00+00:00,5.920000076293945
141,2010-07-27 00:00:00+00:00,5.856500148773193
142,2010-07-28 00:00:00+00:00,5.856500148773193
143,2010-07-29 00:00:00+00:00,5.8429999351501465
144,2010-07-30 00:00:00+00:00,5.894499778747559
145,2010-08-02 00:00:00+00:00,6.003499984741211
146,2010-08-03 00:00:00+00:00,6.120999813079834
147,2010-08-04 00:00:00+00:00,6.379000186920166
148,2010-08-05 00:00:00+00:00,6.391499996185303
149,2010-08-06 00:00:00+00:00,6.415999889373779
150,2010-08-09 00:00:00+00:00,6.441500186920166
151,2010-08-10 00:00:00+00:00,6.5
152,2010-08-11 00:00:00+00:00,6.29449987411499
153,2010-08-12 00:00:00+00:00,6.328000068664551
154,2010-08-13 00:00:00+00:00,6.234499931335449
155,2010-08-16 00:00:00+00:00,6.303500175476074
156,2010-08-17 00:00:00+00:00,6.442999839782715
157,2010-08-18 00:00:00+00:00,6.482500076293945
158,2010-08-19 00:00:00+00:00,6.378499984741211
159,2010-08-20 00:00:00+00:00,6.388000011444092
160,2010-08-23 00:00:00+00:00,6.329999923706055
161,2010-08-24 00:00:00+00:00,6.226500034332275
